set,tier,name,traits,apiName,desc
14,2-Gold,Support Spire,TFT14_AnimaSquad,TFT14_Augment_AnimaSquad_SupportSpire,"After 10 seconds in combat, a support spire grants Anima Squad a Shield, Attack Speed, or Stuns all enemies. Gain 3 Anima Squad champions. [TFTUnitProperty.item:TFT14_Augment_AnimaSquad_SupportSpire_TRA]"
14,2-Gold,Syndicate Crest,TFT14_Mob,TFT14_Augment_MobCrest,Gain a Syndicate emblem.
14,2-Gold,Tagging Spree,TFT14_StreetDemon,TFT14_Augment_StreetDemon_TaggingSpree,Signature Street Demon hexes grant 5% Attack Speed. Gain 3 Street Demons and 2 Spray Can items that create signature Street Demon hexes.
14,2-Gold,Techie Crest,TFT14_Techie,TFT14_Augment_TechieCrest,Gain a Techie emblem.
14,2-Gold,The Chug Bug,TFT14_Divinicorp|TFT14_Bruiser,TFT14_Augment_GragasCarry,Gain 1 Gragas. Your strongest Gragas's attacks have a chance to knockback and deal bonus magic damage. His ability heals and empowers his next attack.
14,2-Gold,The Chug Bug+,TFT14_Divinicorp|TFT14_Bruiser,TFT14_Augment_GragasCarryPlus,Gain 2 Gragas. Your strongest Gragas's attacks have a chance to knockback and deal bonus magic damage. His ability heals and empowers his next attack.
14,2-Gold,Transference,TFT14_Supercharge,TFT14_Augment_Supercharge_Splash,"When A.M.P. champions die, the nearest A.M.P. champion gains 1 Amp until the end of combat. Gain a Naafiri and a Nidalee."
14,2-Gold,Transistor,TFT14_Armorclad,TFT14_Augment_Armorclad_Splash,"When Bastions' start of combat bonus ends, 50% of it converts into Attack Damage and Ability Power and they gain 50% Attack Speed. Gain an Illaoi and Jax."
14,2-Gold,Trial Run,TFT14_EdgeRunner,TFT14_Augment_Exotech_TrialRun,Gain an Exotech Golem with a copy of each of your Exotech items. Gain a Jhin and a&nbsp;Naafiri.
14,2-Gold,Vanguard Crest,TFT14_Vanguard,TFT14_Augment_VanguardCrest,Gain a Vanguard Emblem.
14,3-Prismatic,Anima Squad Circlet,TFT14_AnimaSquad,TFT14_Augment_AnimaSquadCirclet,Gain an Anima Squad Emblem and a Yuumi.
14,3-Prismatic,Anima Squad Crown,TFT14_AnimaSquad,TFT14_Augment_AnimaSquadCrown,"Gain an Anima Squad Emblem, an Adaptive Helm, and an Illaoi."
14,3-Prismatic,Bastion Circlet,TFT14_Armorclad,TFT14_Augment_BastionCirclet,"Gain a Bastion Emblem, a Sejuani, and a Giant's Belt."
14,3-Prismatic,Bastion Crown,TFT14_Armorclad,TFT14_Augment_BastionCrown,"Gain a Bastion Emblem, a Steadfast Heart, and an Illaoi."
14,3-Prismatic,Blue Battery III,,TFT14_Augment_BlackMarketBlueBattery,"Gain a Blue Buff. Your units gain 5 Ability Power. After casting their Ability, gain 5 Mana."
14,3-Prismatic,BoomBot Circlet,TFT14_BallisTek,TFT14_Augment_BoomBotsCirclet,Gain a BoomBot Emblem and a Fiddlesticks.
14,3-Prismatic,BoomBot Crown,TFT14_BallisTek,TFT14_Augment_BoomBotsCrown,"Gain a BoomBot Emblem, an Ionic Spark, and a Skarner."
14,3-Prismatic,Bruiser Circlet,TFT14_Bruiser,TFT14_Augment_BruiserCirclet,"Gain a Bruiser Emblem, a Gragas, and a Giant's Belt."
14,3-Prismatic,Bruiser Crown,TFT14_Bruiser,TFT14_Augment_BruiserCrown,"Gain a Bruiser Emblem, a Crownguard, and a Darius."
14,3-Prismatic,Cypher Crown,TFT14_Suits,TFT14_Augment_CypherCrown,"Gain a Cypher Emblem, a Giant Slayer, and a LeBlanc."
14,3-Prismatic,Divinicorp Circlet,TFT14_Divinicorp,TFT14_Augment_DivinicorpCirclet,Gain a Divinicorp Emblem and a Senna.
14,3-Prismatic,Divinicorp Crown,TFT14_Divinicorp,TFT14_Augment_DivinicorpCrown,"Gain a Divinicorp Emblem, a Spirit Visage, and a Rhaast."
14,3-Prismatic,Dynamo Circlet,TFT14_Thirsty,TFT14_Augment_DynamoCirclet,"Gain a Dynamo Emblem, a Miss Fortune, and a BF Sword."
14,3-Prismatic,Dynamo Crown,TFT14_Thirsty,TFT14_Augment_DynamoCrown,"Gain a Dynamo Emblem, a Spear of Shojin, and an Elise."
14,3-Prismatic,Executioner Circlet,TFT14_Cutter,TFT14_Augment_ExecutionerCirclet,"Gain an Executioner Emblem, a Vex, and a Sparring Gloves."
14,3-Prismatic,Executioner Crown,TFT14_Cutter,TFT14_Augment_ExecutionerCrown,"Gain an Executioner Emblem, a Guardbreaker, and a Graves."
14,3-Prismatic,Exotech Circlet,TFT14_EdgeRunner,TFT14_Augment_ExotechCirclet,Gain an Exotech Emblem and a Mordekaiser.
14,3-Prismatic,Exotech Crown,TFT14_EdgeRunner,TFT14_Augment_ExotechCrown,"Gain an Exotech Emblem, a Guinsoo's Rageblade, and a Naafiri."
14,3-Prismatic,Gargantuan Resolve,,TFT14_Augment_BlackMarketGargantuanResolve,Gain a Titan's Resolve and another after 2 player combats. Your Titan's Resolves can continue stacking to 50 instead of 25. The total resist bonus is increased by 80.0%.
14,3-Prismatic,Gargantuan Resolve,,TFT14_Augment_BlackMarketGargantuanResolvePlus,Gain a Titan's Resolve and another after 1 player combats. Your Titan's Resolves can continue stacking to 50 instead of 25. The total resist bonus is increased by 80.0%.
14,3-Prismatic,Golden Ox Circlet,TFT14_Immortal,TFT14_Augment_GoldenOxCirclet,Gain a Golden Ox Emblem and a Jarvan.
14,3-Prismatic,Golden Ox Crown,TFT14_Immortal,TFT14_Augment_GoldenOxCrown,"Gain a Golden Ox Emblem, a Nashor's Tooth, and a Graves."
14,3-Prismatic,Marksman Circlet,TFT14_Marksman,TFT14_Augment_MarksmanCirclet,"Gain a Marskman Emblem, an Aphelios, and a Recurve Bow."
14,3-Prismatic,Marksman Crown,TFT14_Marksman,TFT14_Augment_MarksmanCrown,"Gain a Marksman Emblem, an Infinity Edge, and a Jhin."
14,3-Prismatic,Rapidfire Circlet,TFT14_Swift,TFT14_Augment_RapidfireCirclet,"Gain a Rapidfire Emblem, a Zeri, and a BF Sword."
14,3-Prismatic,Rapidfire Crown,TFT14_Swift,TFT14_Augment_RapidfireCrown,"Gain a Rapidfire Emblem, a Giant Slayer, and a Twisted Fate."
14,3-Prismatic,Shock Treatment,,TFT14_Augment_BlackMarketShockTreatment,Gain a Statikk Shiv and another after 5 player combats. Your Statikk Shivs grant 10% more Attack Speed and their chain lightning effects deal 30.0-120.0% more damage (based on stage level).
14,3-Prismatic,Shock Treatment+,,TFT14_Augment_BlackMarketShockTreatmentPlus,Gain a Statikk Shiv and another after 3 player combats. Your Statikk Shivs grant 10% more Attack Speed and their chain lightning effects deal 40-125% more damage (based on stage level).
14,3-Prismatic,Slayer Circlet,TFT14_Strong,TFT14_Augment_SlayerCirclet,"Gain a Slayer Emblem, a Zed, and a Sparring Gloves."
14,3-Prismatic,Slayer Crown,TFT14_Strong,TFT14_Augment_SlayerCrown,"Gain a Slayer Emblem, a Hand of Justice, and a Vayne."
14,3-Prismatic,Strategist Circlet,TFT14_Controller,TFT14_Augment_StrategistCirclet,"Gain a Strategist Emblem, a Yuumi, and a Giant's Belt."
14,3-Prismatic,Strategist Crown,TFT14_Controller,TFT14_Augment_StrategistCrown,"Gain a Strategist Emblem, an Adaptive Helm, and an Ekko."
14,3-Prismatic,Street Demon Circlet,TFT14_StreetDemon,TFT14_Augment_StreetDemonCirclet,Gain a Street Demon Emblem and a Jinx.
14,3-Prismatic,Street Demon Crown,TFT14_StreetDemon,TFT14_Augment_StreetDemonCrown,"Gain a Street Demon Emblem, a Guardbreaker, and an Ekko."
14,3-Prismatic,Syndicate Circlet,TFT14_Mob,TFT14_Augment_SyndicateCirclet,Gain a Syndicate Emblem and a Braum.
14,3-Prismatic,Syndicate Crown,TFT14_Mob,TFT14_Augment_SyndicateCrown,"Gain a Syndicate Emblem, an Infinity Edge, and a Darius."
14,3-Prismatic,Techie Circlet,TFT14_Techie,TFT14_Augment_TechieCirclet,"Gain a Techie Emblem, a Brand, and a Tear of the Goddess."
14,3-Prismatic,Techie Crown,TFT14_Techie,TFT14_Augment_TechieCrown,"Gain a Techie Emblem, a Jeweled Gauntlet, and a Shyvana."
14,3-Prismatic,Vanguard Circlet,TFT14_Vanguard,TFT14_Augment_VanguardCirclet,"Gain a Vanguard Emblem, a Leona, and a Giant's Belt."
14,3-Prismatic,Vanguard Crown,TFT14_Vanguard,TFT14_Augment_VanguardCrown,"Gain a Vanguard Emblem, a Protector's Vow, and a Skarner."
14,?,Lifelong Learning,,TFT14_Augment_LifeLongLearningBlackMarket,"Your units gain 1% health every round. If they survive combat, they gain an additional 3 Ability Power and 2% Attack Damage."
14,?,Scoped Weapons II,,TFT14_Augment_BlackMarket_ScopedWeapons,Your units that start combat in the back 2 rows gain infinite Attack Range and 25% Attack Speed.
14,?,Spray Can,,TFT14_Consumable_Augment_TaggingSpree_SprayCan,Use on a champion to tag the hex below them turning it into a Street Demon hex. Cannot be used on a champion already on a Street Demon hex. Can only be used during planning phase.
14,?,Street Demon Crest,TFT14_StreetDemon,TFT14_Augment_StreetDemonCrest,Gain a Street Demon emblem.
14,?,TFT14_Augment_Mob_Splash_Name,TFT14_Mob,TFT14_Augment_Mob_Splash,TFT14_Augment_Mob_Splash_Description
14,?,Titanic Strength,,TFT14_Augment_BlackMarketTitanicStrength,Your team gains 1.2% of their max Health as Attack Damage and 1.2% of their max Health as Ability Power.
14,?,Unstable Evolution,,TFT14_Augment_BlackMarketUnstableEvolution,"Your champions randomly gain one of the following when they are starred up: 360 Health, 36% Attack Speed, 36% Attack Damage, or 36 Ability Power."
15,1-Silver,Nine Thousand Volts,,TFT15_Augment_KennenCarry,Gain a Kennen. Your strongest Kennen becomes a ranged Marksman. He throws piercing Shurikens that can stun and deal magic damage.
15,1-Silver,Perfect Form,,TFT15_Augment_ZacCarry,Gain a Zac. Your strongest Zac becomes a Specialist. He now bounces around the battlefield dealing damage in a one hex radius.
15,1-Silver,Schoolyard Justice,,TFT15_Augment_GarenCarry,"Gain a Garen. Your strongest Garen becomes a Fighter. He no longer Heals, but deals more damage and executes weak enemies."
15,1-Silver,Tectonic Titan,,TFT15_Augment_MalphiteCarry,"Gain a Malphite. Your strongest Malphite becomes a Fighter, gaining increased Attack Speed. He now charges at nearby enemies, knocking them up and dealing heavy damage."
15,2-Gold,Adaptive Style,TFT15_Duelist,TFT15_Augment_Duelist_AdaptiveStyle,"On attack, Duelists gain 1% Attack Damage and Ability Power, stacking up to 15 times. Duelist Tanks instead gain 2 Armor and Magic Resist. Gain a Kai'Sa and Kayle."
15,2-Gold,Bastion Crest,TFT15_Bastion,TFT15_Augment_BastionCrest,Gain a Bastion Emblem.
15,2-Gold,Battle Academia Crest,TFT15_BattleAcademia,TFT15_Augment_BattleAcademiaCrest,Gain a Battle Academia Emblem.
15,2-Gold,Burning Bright,,TFT15_Augment_UdyrCarry,"Gain an Udyr. Your strongest Udyr becomes an Attack Fighter and sends bouncing gusts of flame out with every attack. His spell no longer rapidly attacks, but instead grants him stacking Attack Speed."
15,2-Gold,Class President,TFT15_BattleAcademia,TFT15_Augment_BattleAcademia_ClassPresident,"Combat start: Powered Up Battle Academia champions and allies adjacent to one gain 70 Health, 7% AD, and 8% AP. Battle Academia units gain double. Gain a Katarina"
15,2-Gold,Crystal Gambit Crest,TFT15_GemForce,TFT15_Augment_CrystalRoseCrest,Gain a Crystal Gambit Emblem.
15,2-Gold,Dazzling Display,TFT15_Spellslinger,TFT15_Augment_Sorcerer_DazzlingDisplay,Enemies who take damage from Sorcerer Abilities deal 20% less damage for 6 seconds. Gain a Lux and a Lucian.
15,2-Gold,Deepening Shadows,TFT15_Empyrean,TFT15_Augment_Wraith_DeepeningShadows,"At combat start and whenever the Shadow Realm strikes, Wraith champions gain 5% Attack Damage and 6% Ability Power. Gain a Jhin and Zac."
15,2-Gold,Diamond Hands,TFT15_GemForce,TFT15_Augment_CrystalGambit_DiamondHands,"Gain 50% more total Gems from Crystal Gambit, but you can only cash out once, on 4-7. While Double Down is active, winning loses an additional 10% of your total Gems rather than cashing out."
15,2-Gold,Duelist Crest,TFT15_Duelist,TFT15_Augment_ChallengerCrest,Gain a Duelist Emblem.
15,2-Gold,Edgelord Crest,TFT15_Edgelord,TFT15_Augment_EdgelordCrest,Gain an Edgelord Emblem.
15,2-Gold,Escape Velocity,TFT15_TheCrew,TFT15_Augment_TheCrew_EscapeVelocity,"Gain 1 Velocity per reroll, and 10 when you level up. Crew units gain 0% Attack Speed for every 3 Velocity. (Velocity: [TFTUnitProperty.:TFT15_Augment_TheCrew_EscapeVelocity_Velocity])"
15,2-Gold,Executioner Crest,TFT15_Destroyer,TFT15_Augment_DestroyerCrest,Gain an Executioner Emblem.
15,2-Gold,Gain The Edge,TFT15_Edgelord,TFT15_Augment_Edgelord_GainTheEdge,Edgelords now gain up to 200% of their Attack Speed bonus the lower health their target is. Gain a Shen and Xayah.
15,2-Gold,Game Plan,TFT15_Strategist,TFT15_Augment_Strategist_GamePlan,"Mark 1 hex per Strategist fielded. Allies standing in marked hexes gain 150 Health and 10% Damage Amp, Strategists gain 100% more. Gain a Janna and Ziggs."
15,2-Gold,Give 'em the Chair!,,TFT15_Augment_DrMundoCarry,"Gain a Dr. Mundo. Your strongest Dr. Mundo becomes a Ranged Marksman. He now throws chairs that deal heavy damage, but cost Health."
15,2-Gold,Golden Guillotine,TFT15_Destroyer,TFT15_Augment_Executioner_GoldenGuillotine,"Executioner kills have a chance to drop loot, scaling with Critical Strike Chance. The value of the loot given can also critically strike, granting even more loot. Gain a Katarina and Kalista."
15,2-Gold,Grand Slam,TFT15_Luchador,TFT15_Augment_Luchador_GrandSlam,"Luchadors gain 10% Attack Speed. When Luchador is active, Luchadors leap into battle at combat start. Luchador leaps deal 300% of their Basic Attack Damage. Gain a Dr. Mundo."
15,2-Gold,Heavyweight Crest,TFT15_Heavyweight,TFT15_Augment_HeavyweightCrest,Gain a Heavyweight Emblem.
15,2-Gold,Hero 101,TFT15_BattleAcademia,TFT15_Augment_BattleAcademia_Hero101,"The first time you win 4 player combats (Wins: [TFTUnitProperty.:TFT15_Augment_BattleAcademia_Hero101_Wins]), all Battle Academia champions gain 100 Health and 15% reduced max Mana. Gain a Garen and Ezreal."
15,2-Gold,I'll Be The Arms,TFT15_SentaiRanger,TFT15_Augment_SentaiRanger_BeTheArms,"The Mighty Mech gains 45.0% Attack Speed. Field 7 Mighty Mech, reach level 10, and hold all 3 Mighty Mech Augments to activate MECHA-MERGE PROTOCOL."
15,2-Gold,I'll Be The Head,TFT15_SentaiRanger,TFT15_Augment_SentaiRanger_BeTheHead_Gold,The Mighty Mech gains 25% Attack Speed. Gain a Gangplank. Field 7 Mighty Mech with a total of 14 Star Levels and reach level 10 to activate MECHA-MERGE PROTOCOL.
15,2-Gold,I'll Be The Legs,TFT15_SentaiRanger,TFT15_Augment_SentaiRanger_BeTheLegs,"The Mighty Mech gains 10 Armor and Magic Resist and 100 Health. Gain 3 Mighty Mech champions. Field 7 Mighty Mech, reach level 10, and hold all 3 Mighty Mech Augments to activate MECHA-MERGE PROTOCOL."
15,2-Gold,Juggernaut Crest,TFT15_Juggernaut,TFT15_Augment_JuggernautCrest,Gain a Juggernaut Emblem.
15,2-Gold,Knuckledusters,,TFT15_Augment_ViCarry,Gain a Vi. Your strongest Vi becomes an Attack Fighter and has a chance to drop loot on kill. She now deals heavy single target damage and gains Attack Damage for item components equipped on your team.
15,2-Gold,Learn From The Best,TFT15_OldMentor,TFT15_Augment_Mentor_LearnFromTheBest,Whenever you star-up a champion they permanently gain 50% of every unique Mentor bonus of Mentors on your board or bench. Gain a Yasuo.
15,2-Gold,Luchador Crest,TFT15_Luchador,TFT15_Augment_RingKingCrest,Gain a Luchador Emblem.
15,2-Gold,Multi-Mech,TFT15_SentaiRanger,TFT15_Augment_MightyMech_MultiMech,"You no longer gain the Mighty Mech. Instead, all Mighty Mech champions gain 40% of the Health, Ability Power, and Attack Damage the Mech would have. Gain an Aatrox."
15,2-Gold,New Contenders,TFT15_SupremeCells,TFT15_Augment_SupremeCells_NewContenders,Grant 50% of Supreme Cell's bonus to all champions on your team. Any champion on your team can now become the Supreme Cell. Gain a Kai'Sa and Kennen.
15,2-Gold,Power Upload,TFT15_SentaiRanger,TFT15_Augment_MightyMech_PowerUpload,"You can give the Mighty Mech a Power Up. When it has Power Up the Mighty Mech gains 150 Health and 10% Damage Amp. Gain an Aatrox, a Senna, and a Power Remover."
15,2-Gold,Power of Friendship,TFT15_StarGuardian,TFT15_Augment_StarGuardian_PowerOfFriendship,"Star Guardians who start combat adjacent to at least one other Star Guardian gain 1 Mana Regeneration, 20 Armor, and 20 Magic Resist. Gain a Rell."
15,2-Gold,Precise Shot,TFT15_Sniper,TFT15_Augment_Sniper_PreciseShot,"Every 4 seconds, all Sniper champions fire a shot that deals 85.0% of their Basic Attack Damage to the lowest health enemy in range. Gain a Jhin."
15,2-Gold,Preemptive Protection,TFT15_Protector,TFT15_Augment_Protector_PreemptiveProtection,Combat start: Protectors shield themselves and their closest ally for 18% of their maximum health. Shields stack. Gain a Rakan.
15,2-Gold,Prodigy Crest,TFT15_Prodigy,TFT15_Augment_ProdigyCrest,Gain a Prodigy Emblem.
15,2-Gold,Protector Crest,TFT15_Protector,TFT15_Augment_ProtectorCrest,Gain a Protector Emblem.
15,2-Gold,Raid Boss,TFT15_Bastion,TFT15_Augment_Bastion_RaidBoss,"Your strongest Bastion champion gains 20% max Health. When other Bastions die, they transfer 20% of their Armor and Magic Resist to it. Gain a Shen and Rell."
15,2-Gold,Ring The Bell,TFT15_Heavyweight,TFT15_Augment_Heavyweight_RingTheBell,"After 15 seconds, your Heavyweight champions gain 30.0% max Health and 20% Damage Amp. Gain a Kobuko and a Zac."
15,2-Gold,Sniper Crest,TFT15_Sniper,TFT15_Augment_SniperCrest,Gain a Sniper Emblem.
15,2-Gold,Sorcerer Crest,TFT15_Spellslinger,TFT15_Augment_SpellslingerCrest,Gain an Sorcerer Emblem.
15,2-Gold,Soul Fighter Crest,TFT15_SoulFighter,TFT15_Augment_SoulFighterCrest,Gain a Soul Fighter Emblem.
15,2-Gold,Soul Surge,TFT15_SoulFighter,TFT15_Augment_SoulFighter_SoulSurge,"When they hit Max Power, Soul Fighters gain 45.0% Attack Speed and 10% Durability for 5 seconds."
15,2-Gold,Space Camp,TFT15_TheCrew,TFT15_Augment_TheCrew_SpaceCamp,"Whenever you upgrade a 1-cost Crew champion, gain a random 1-3 cost Crew champion. Gain a Malphite."
15,2-Gold,Star Guardian Crest,TFT15_StarGuardian,TFT15_Augment_StarGuardianCrest,Gain a Star Guardian Emblem.
15,2-Gold,Star Power,TFT15_StarGuardian,TFT15_Augment_StarGuardian_Superstar,Star Guardians with a Power Up grant 150% increased Star Guardian bonuses. Gain a Xayah.
15,2-Gold,Starfall,,TFT15_Augment_NeekoCarry,"Gain a Neeko. Your strongest Neeko becomes a Magic Fighter and gains increased Attack Speed. Her Ability deals more damage, and increases its radius with every cast."
15,2-Gold,Strategist Crest,TFT15_Strategist,TFT15_Augment_StrategistCrest,Gain a Strategist Emblem.
15,2-Gold,Supreme Cells Crest,TFT15_SupremeCells,TFT15_Augment_SupremeCellsCrest,Gain a Supreme Cells Emblem.
15,2-Gold,Teacher's Council,TFT15_OldMentor,TFT15_Augment_Mentor_TeachersCouncil,Mentor bonuses are granted to your team regardless of how many Mentors you play. Gain a Kobuko.
15,2-Gold,The Darkness Within,TFT15_Empyrean,TFT15_Augment_Wraith_ShadowHomunculous,The first 3 Wraith champions to die each combat summon a monstrosity from the Shadow Realm. Gain a Jhin and Zac.
15,2-Gold,The God's Eye Opens,TFT15_SoulFighter,TFT15_Augment_SoulFighter_TheGodsEyeOpens,Every 4 seconds the God's Eye grants a random Soul Fighter 200 shield and 11% stacking Attack Speed for the rest of combat. Gain a Kalista and Naafiri.
15,2-Gold,The Strongest Survive,TFT15_SupremeCells,TFT15_Augment_SupremeCells_AllForOne,"Whenever an ally dies, they grant the Supreme Cell with the most damage this round 7% of their maximum health. Gain a Kai'Sa and Kennen."
15,2-Gold,Tiny Team,TFT15_StarGuardian,TFT15_Augment_StarGuardian_TinyTeam,"When you field 3 or less Star Guardians, increase Star Guardian bonuses by an additional 100%. Gain a Syndra and Rell."
15,2-Gold,Tournament Favorites,TFT15_SoulFighter,TFT15_Augment_SoulFighter_TournamentFavorites,Soul Fighters gain Fame when they deal damage. Each Fame breakpoint grants loot. Gain a Naafiri and Kalista. Fame: [TFTUnitProperty.:TFT15_Augment_SoulFighter_TournamentFavorites_Damage]/[TFTUnitProperty.:TFT15_Augment_SoulFighter_TournamentFavorites_Breakpoint]
15,2-Gold,Tournament Titans,TFT15_Luchador,TFT15_Augment_Luchador_TournamentTitans,"Luchadors gain 5% Attack Speed. Whenever you win player combats, Luchadors grow in size and permanently gain 2% Attack Damage and 20 Health. Gain a Dr Mundo and Gnar. (Total: [TFTUnitProperty.:TFT15_Augment_Luchador_TournamentTitan_AD]% AD; [TFTUnitProperty.:TFT15_Augment_Luchador_TournamentTitan_Health] Health)"
15,2-Gold,Transfer Students,TFT15_BattleAcademia,TFT15_Augment_BattleAcademia_TransferStudents,"At the start of every stage and after every carousel round, gain 2 random 1-3 cost Battle Academia champions. Gain an Ezreal."
15,2-Gold,Twilight Assault,,TFT15_Augment_ShenCarry,Gain a Shen. Your strongest Shen becomes a ranged Marksman gaining +3 Range. His ability no longer shields but instead deals additional damage.
15,2-Gold,Unbound Arcana,TFT15_Prodigy,TFT15_Augment_Prodigy_UnboundArcana,"Every 2 seconds, Prodigies gain Ability Power equal to 50% of their Mana Regeneration (rounded down)."
15,2-Gold,Unceasing,TFT15_Juggernaut,TFT15_Augment_Juggernaut_Indomitable,"Whenever an ally Juggernaut dies, all other Juggernauts gain a 10% max Health shield for 5 seconds and gain 1% more Durability. Gain an Aatrox and Dr. Mundo."
15,2-Gold,Wraith Crest,TFT15_Empyrean,TFT15_Augment_EmpyreanCrest,Gain a Wraith Emblem.
15,3-Prismatic,Bastion Circlet,TFT15_Bastion,TFT15_Augment_BastionCirclet,"Gain a Bastion Emblem, a Giant's Belt, and a Leona."
15,3-Prismatic,Bastion Crown,TFT15_Bastion,TFT15_Augment_BastionCrown,"Gain a Bastion Emblem, a Crownguard, and a Swain."
15,3-Prismatic,Battle Academia Circlet,TFT15_BattleAcademia,TFT15_Augment_BattleAcademiaCirclet,Gain a Battle Academia Emblem and a Rakan.
15,3-Prismatic,Battle Academia Crown,TFT15_BattleAcademia,TFT15_Augment_BattleAcademiaCrown,"Gain a Battle Academia Emblem, a Spirit Visage, and a Garen."
15,3-Prismatic,Crystal Gambit Circlet,TFT15_GemForce,TFT15_Augment_CrystalRoseCirclet,Gain a Crystal Gambit Emblem and a Janna.
15,3-Prismatic,Crystal Gambit Crown,TFT15_GemForce,TFT15_Augment_CrystalRoseCrown,"Gain a Crystal Gambit Emblem, an Adaptive Helm, and a Janna."
15,3-Prismatic,Duelist Circlet,TFT15_Duelist,TFT15_Augment_ChallengerCirclet,"Gain a Duelist Emblem, an Ashe, and a BF Sword."
15,3-Prismatic,Duelist Crown,TFT15_Duelist,TFT15_Augment_ChallengerCrown,"Gain a Duelist Emblem, a Kraken's Fury, and a Gangplank."
15,3-Prismatic,Edgelord Circlet,TFT15_Edgelord,TFT15_Augment_EdgelordCirclet,"Gain an Edgelord Emblem, a Samira, and a Recurve Bow."
15,3-Prismatic,Edgelord Crown,TFT15_Edgelord,TFT15_Augment_EdgelordCrown,"Gain an Edgelord Emblem, a Hand of Justice, and a Yasuo."
15,3-Prismatic,Executioner Circlet,TFT15_Destroyer,TFT15_Augment_DestroyerCirclet,"Gain an Executioner Emblem, an Akali, and a Sparring Gloves."
15,3-Prismatic,Executioner Crown,TFT15_Destroyer,TFT15_Augment_DestroyerCrown,"Gain a Executioner Emblem, a Striker's Flail, and a Katarina."
15,3-Prismatic,Heavyweight Circlet,TFT15_Heavyweight,TFT15_Augment_HeavyweightCirclet,"Gain a Heavyweight Emblem, a Poppy, and a Giant's Belt."
15,3-Prismatic,Heavyweight Crown,TFT15_Heavyweight,TFT15_Augment_HeavyweightCrown,"Gain a Heavyweight Emblem, a Spirit Visage, and a Kobuko."
15,3-Prismatic,I'll Be The Head,TFT15_SentaiRanger,TFT15_Augment_SentaiRanger_BeTheHead,The Mighty Mech gains 45.0% Attack Speed. Gain a 3 Mighty Mech Champions. Field 7 Mighty Mech with a total of 14 Star Levels and reach level 10 to activate MECHA-MERGE PROTOCOL.
15,3-Prismatic,Juggernaut Circlet,TFT15_Juggernaut,TFT15_Augment_JuggernautCirclet,"Gain a Juggernaut Emblem, an Udyr, and a Giant's Belt."
15,3-Prismatic,Juggernaut Crown,TFT15_Juggernaut,TFT15_Augment_JuggernautCrown,"Get a Juggernaut Emblem, a Spirit Visage, and a Dr. Mundo."
15,3-Prismatic,Luchador Circlet,TFT15_Luchador,TFT15_Augment_RingKingCirclet,Gain a Luchador Emblem and a Dr Mundo.
15,3-Prismatic,Luchador Crown,TFT15_Luchador,TFT15_Augment_RingKingCrown,"Gain a Luchador Emblem, a Sterak's Gage, and a Dr Mundo."
15,3-Prismatic,Prodigy Circlet,TFT15_Prodigy,TFT15_Augment_ProdigyCirclet,"Gain a Prodigy Emblem, a Malzahar, and a Needlessly Large Rod."
15,3-Prismatic,Prodigy Crown,TFT15_Prodigy,TFT15_Augment_ProdigyCrown,"Gain a Prodigy Emblem, a Spear of Shojin, and an Ezreal."
15,3-Prismatic,Protector Circlet,TFT15_Protector,TFT15_Augment_ProtectorCirclet,"Gain a Protector Emblem, a Neeko, and a Giant's Belt."
15,3-Prismatic,Protector Crown,TFT15_Protector,TFT15_Augment_ProtectorCrown,"Gain a Protector Emblem, a Protector's Vow, and a Neeko."
15,3-Prismatic,Sniper Circlet,TFT15_Sniper,TFT15_Augment_SniperCirclet,"Gain a Sniper Emblem, a Jinx, and a Recurve Bow."
15,3-Prismatic,Sniper Crown,TFT15_Sniper,TFT15_Augment_SniperCrown,"Gain a Sniper Emblem, an Infinity Edge, and a Caitlyn."
15,3-Prismatic,Sorcerer Circlet,TFT15_Spellslinger,TFT15_Augment_SpellslingerCirclet,"Gain an Sorcerer Emblem, a Karma, and a Tear of the Goddess."
15,3-Prismatic,Sorcerer Crown,TFT15_Spellslinger,TFT15_Augment_SpellslingerCrown,"Gain a Sorcerer Emblem, a Jeweled Gauntlet, and an Ahri."
15,3-Prismatic,Soul Fighter Circlet,TFT15_SoulFighter,TFT15_Augment_SoulFighterCirclet,Gain a Soul Fighter Emblem and a Kalista.
15,3-Prismatic,Soul Fighter Crown,TFT15_SoulFighter,TFT15_Augment_SoulFighterCrown,"Gain a Soul Fighter Emblem, a Spear of Shojin, and a Kalista."
15,3-Prismatic,Star Guardian Circlet,TFT15_StarGuardian,TFT15_Augment_StarGuardianCirclet,Gain a Star Guardian Emblem and a Rell.
15,3-Prismatic,Star Guardian Crown,TFT15_StarGuardian,TFT15_Augment_StarGuardianCrown,"Gain a Star Guardian Emblem, a Steadfast Heart, and a Rell."
15,3-Prismatic,Strategist Circlet,TFT15_Strategist,TFT15_Augment_StrategistCirclet,"Gain a Strategist Emblem, a Ziggs, and a Tear of the Goddess."
15,3-Prismatic,Strategist Crown,TFT15_Strategist,TFT15_Augment_StrategistCrown,"Gain a Strategist Emblem, a Janna, and an Adaptive Helm."
15,3-Prismatic,Supreme Cells Circlet,TFT15_SupremeCells,TFT15_Augment_SupremeCellsCirclet,Gain a Supreme Cells Emblem and an Akali.
15,3-Prismatic,Supreme Cells Crown,TFT15_SupremeCells,TFT15_Augment_SupremeCellsCrown,"Gain a Supreme Cells Emblem, a Last Whisper, and a Kai'sa."
